standard_id,component_id,description,source
6b9ca36a-d7cc-11e8-824f-0242ac160002,5d1f6ef9-b826-459b-bbf7-87121672eca6,Persevere by trying alternate approaches when an initial strategy does not succeed,ai_generated
6b9ca36a-d7cc-11e8-824f-0242ac160002,89bc1acb-fdb7-444a-adeb-7858ec6a6a20,Verify a solution by checking it against the problem's conditions and constraints,ai_generated
6b9ca36a-d7cc-11e8-824f-0242ac160002,4b367495-e11e-4d59-9157-fb5d917c5c0d,Compare different solution pathways and explain why each does or does not work,ai_generated
46caf4e1-5835-4cf8-83ae-1718810e4fa1,45af3dad-f365-4ec3-a0aa-219ec8651a64,Identify a repeating calculation pattern and describe the rule it suggests,ai_generated
46caf4e1-5835-4cf8-83ae-1718810e4fa1,5ae6bb9c-30f6-4c27-b025-54c9cee8ae6f,Use a pattern from repeated reasoning to predict a result without full calculation,ai_generated
46caf4e1-5835-4cf8-83ae-1718810e4fa1,ca06c751-90e9-41ef-9c63-23970b8949db,Explain why a shortcut or generalization works based on repeated examples,ai_generated
46caf4e1-5835-4cf8-83ae-1718810e4fa1,eb35dca2-5930-491c-97d6-6a531b96fddf,Apply a general rule derived from repeated reasoning to solve a new problem,ai_generated
6699998b-01fa-406d-8827-3b62673f6515,20239e1f-6dee-41c6-a5a0-6fff82885fa3,"Represent a real-world situation using objects, drawings, or diagrams",ai_generated
6699998b-01fa-406d-8827-3b62673f6515,2a485249-c951-45af-906e-a0fef64c901c,Write a number sentence or equation to model a simple real-world problem,ai_generated
6699998b-01fa-406d-8827-3b62673f6515,9d292ee8-492e-4c75-9d43-ff059337891f,Explain how a model (drawing or equation) connects to the real-world situation it represents,ai_generated
6699998b-01fa-406d-8827-3b62673f6515,0c4bbabc-7c9d-4382-bb8b-26509cb786ae,Use a mathematical model to solve a real-world problem and interpret the result,ai_generated
8fed1d2f-2a46-4cb2-8b40-57bb732e5a33,9ba2a37d-3788-48a5-bc33-94c1cff94af1,"Analyze a complex problem to identify knowns, unknowns, and required relationships",ai_generated
8fed1d2f-2a46-4cb2-8b40-57bb732e5a33,f2615938-c46a-4e8d-92f9-31d3cfb50837,Plan a multi-step solution pathway for an algebraic or geometric problem,ai_generated
8fed1d2f-2a46-4cb2-8b40-57bb732e5a33,55eb90bc-ff1b-4e73-8e54-9fa265458ea5,Monitor and adjust a solution strategy when intermediate results indicate an error,ai_generated
8fed1d2f-2a46-4cb2-8b40-57bb732e5a33,350ec44b-ca20-404a-8da8-a75b5c18e20b,Verify the reasonableness of a solution using estimation or an alternate method,ai_generated
8fed1d2f-2a46-4cb2-8b40-57bb732e5a33,6f563dcf-251c-4997-80b0-0bb22c926e9a,Explain connections between a problem's algebraic and graphical representations,ai_generated
03e32fbe-b2f6-11e9-b1b5-0242ac150005,225216b9-eb8f-484f-a9de-f4cd3809f9b2,Identify relevant scientific ideas or principles that apply to a given real-world phenomenon,ai_generated
03e32fbe-b2f6-11e9-b1b5-0242ac150005,b325ee74-e528-4d48-b4fb-d4c87476e68c,Construct a written explanation of a real-world event using scientific evidence,ai_generated
03e32fbe-b2f6-11e9-b1b5-0242ac150005,c4dad833-5bd7-4133-9635-0283007bb5c2,Revise an explanation when new scientific evidence or reasoning contradicts it,ai_generated
03e32fbe-b2f6-11e9-b1b5-0242ac150005,924ffac7-fb2d-4f05-a978-11ccab530085,Evaluate the logical consistency of an explanation against supporting scientific principles,ai_generated
03e2f54e-b2f6-11e9-9267-0242ac150005,af5ebab1-8906-430c-a777-fb7b75c5893d,"Interpret mathematical representations (graphs, tables, equations) of population and biodiversity data",ai_generated
03e2f54e-b2f6-11e9-9267-0242ac150005,ac776ea0-3fb8-471a-bfaa-379a3b67c132,Use mathematical models to identify factors that affect population size in an ecosystem,ai_generated
03e2f54e-b2f6-11e9-9267-0242ac150005,8999cf3d-1fe7-4624-99f1-edf1df7e8941,Construct a mathematical argument supporting or revising an explanation of biodiversity patterns,ai_generated
03e2f54e-b2f6-11e9-9267-0242ac150005,ea2a7d43-bc20-4179-abbb-6e9d1ab7e9de,Compare mathematical representations of ecosystems at different scales to explain variation in biodiversity,ai_generated
03e2f54e-b2f6-11e9-9267-0242ac150005,e436522c-95d4-4ee5-94d8-7a4f39273500,Evaluate the strength of mathematical evidence used to support claims about ecosystem dynamics,ai_generated
03e3526e-b2f6-11e9-81c0-0242ac150005,36e08f0e-ae7d-4c5a-9ff2-3149d599a999,Identify credible books and media sources relevant to a scientific phenomenon,ai_generated
03e3526e-b2f6-11e9-81c0-0242ac150005,f761c411-8757-4b71-b19d-f126b94c2891,Synthesize information from multiple reliable sources to construct an explanation of a phenomenon,ai_generated
03e3526e-b2f6-11e9-81c0-0242ac150005,ff42973e-f8af-41cf-9a91-0360b07847b9,Distinguish between reliable and unreliable sources of scientific information,ai_generated
03e3526e-b2f6-11e9-81c0-0242ac150005,4b24dd8e-561c-4c50-9e79-19fd31b02edb,Combine findings from multiple sources into a coherent explanation with cited evidence,ai_generated
03e4411a-b2f6-11e9-8c2f-0242ac150005,b748d2cd-3e8a-487f-8821-e556f47ee0e1,Identify the structural features of an organism or system and their corresponding functions,ai_generated
03e4411a-b2f6-11e9-8c2f-0242ac150005,54f44922-0410-4d88-9862-b111627c1a97,Explain how a specific structure enables or constrains a particular function,ai_generated
03e4411a-b2f6-11e9-8c2f-0242ac150005,49fef11e-5aa9-4838-bf20-04a5ef074326,Compare structures across organisms or systems to explain differences in function,ai_generated
03e4411a-b2f6-11e9-8c2f-0242ac150005,b6848bf6-77e8-4682-ac93-6f31b932a31e,Analyze how a change in structure affects the function of an organism or system,ai_generated
03e32564-b2f6-11e9-90fb-0242ac150005,b1bfc757-57fc-4995-b138-458830db7030,Formulate a testable question that specifies both an independent and a dependent variable,ai_generated
03e32564-b2f6-11e9-90fb-0242ac150005,f5387803-d13d-4cdd-94b1-cadc9821d71a,Identify the independent and dependent variables in a given scientific investigation,ai_generated
03e32564-b2f6-11e9-90fb-0242ac150005,3a857f36-5db7-4634-bbd9-f580cca5228c,Ask questions that predict a quantitative relationship between two variables,ai_generated
03e32564-b2f6-11e9-90fb-0242ac150005,a0d28da5-310a-423e-a416-3e971bb93437,Refine a research question to clarify the expected relationship between variables,ai_generated
03e4287e-b2f6-11e9-b600-0242ac150005,b7f6631a-0586-4437-ba5b-6e0f0689ee7d,Design a test that evaluates a solution's performance across a range of likely conditions,ai_generated
03e4287e-b2f6-11e9-b600-0242ac150005,24867c51-8a8d-4265-bdeb-058a0ff0f968,Identify the range of conditions under which a solution must be tested for validity,ai_generated
03e4287e-b2f6-11e9-b600-0242ac150005,e7ad2c91-1acf-490b-8c88-88d517a56430,Analyze test results to determine how well a solution performs under varied conditions,ai_generated
03e4287e-b2f6-11e9-b600-0242ac150005,c32ef86b-6a12-4eb7-a1f2-805756a510c7,Explain why testing under multiple conditions is necessary to evaluate a solution's effectiveness,ai_generated
03e36c36-b2f6-11e9-b17b-0242ac150005,af284175-52d6-497c-a5ab-2ac4d3d492e4,Organize a data set into tables or graphs to make patterns visible,ai_generated
03e36c36-b2f6-11e9-b17b-0242ac150005,12464de8-ff37-4d36-bac8-4424c4f9535d,Identify patterns within an organized data set that suggest a relationship between variables,ai_generated
03e36c36-b2f6-11e9-b17b-0242ac150005,3d937218-b8e8-409b-aeb3-1d3409585759,"Select an appropriate organizational format (table, chart, graph) for a given data set",ai_generated
03e36c36-b2f6-11e9-b17b-0242ac150005,7b63ca3d-9c49-462d-8886-35bda5ed8499,Describe the relationship between variables suggested by patterns in organized data,ai_generated
03e47efa-b2f6-11e9-8c53-0242ac150005,9728f8c2-b9f1-432b-9638-edd2489cbd6f,Identify whether data supports or refutes a proposed cause-and-effect claim,ai_generated
03e47efa-b2f6-11e9-8c53-0242ac150005,54d21a7e-cb7b-4046-a9f3-da68d1559b0c,Distinguish between correlation and causation when evaluating scientific claims,ai_generated
03e47efa-b2f6-11e9-8c53-0242ac150005,a7ce1434-ca10-486c-9734-51bdd82676b0,Evaluate the quality and sufficiency of evidence used to support a causal claim,ai_generated
03e47efa-b2f6-11e9-8c53-0242ac150005,0d592709-12ae-4322-9ca4-bdc63864db32,Analyze patterns in data to determine if an observed effect is linked to a specific cause,ai_generated
03e3cbcc-b2f6-11e9-8c78-0242ac150005,f7a34186-10aa-4c85-b2b9-35f5518d6830,Define carrying capacity and identify factors that determine it in a given ecosystem,ai_generated
03e3cbcc-b2f6-11e9-8c78-0242ac150005,e308a0ba-fd28-4a25-8443-50f6cadb74c6,"Explain how limited resources such as food, water, and space constrain population growth",ai_generated
03e3cbcc-b2f6-11e9-8c78-0242ac150005,32b15469-056d-44be-a89f-31b2e08856d9,"Analyze how biotic factors such as predation, competition, and disease affect population abundance",ai_generated
03e3cbcc-b2f6-11e9-8c78-0242ac150005,1739d07b-149f-41f4-a71b-249214e933ff,"Interpret population data to determine whether a species is at, below, or above carrying capacity",ai_generated
03e3cbcc-b2f6-11e9-8c78-0242ac150005,085cfa7a-20a0-4059-90f6-075822ccac28,Construct an explanation for why organisms' reproductive potential does not lead to unlimited population growth,ai_generated
03e2cd8a-b2f6-11e9-a75b-0242ac150005,1ad8511d-65bc-41f4-9081-6270f5fe1d3c,Develop a model showing that asexual reproduction produces offspring with genetic information identical to the parent,ai_generated
03e2cd8a-b2f6-11e9-a75b-0242ac150005,d8ac50bd-6fa9-41a6-baa1-a0cb9efc617a,Develop a model showing that sexual reproduction combines genetic material from two parents to produce genetic variation in offspring,ai_generated
03e2cd8a-b2f6-11e9-a75b-0242ac150005,fbcf8355-7fad-419d-9a5e-22010b7f939d,Distinguish between the genetic outcomes of asexual and sexual reproduction using a scientific model,ai_generated
03e2cd8a-b2f6-11e9-a75b-0242ac150005,a5878594-b33d-421c-af5a-9fe85271964a,Explain how meiosis and fertilization contribute to genetic variation in sexually reproducing organisms,ai_generated
03e4394a-b2f6-11e9-9885-0242ac150005,d0f9f6d7-10a9-437a-aeed-2f2ccd338fc7,Identify observable patterns in data that indicate a causal relationship between events,ai_generated
03e4394a-b2f6-11e9-9885-0242ac150005,be1662cf-3eb6-460b-a1b1-6994c66851ed,Explain how recognizing patterns in phenomena can lead to identifying their underlying causes,ai_generated
03e4394a-b2f6-11e9-9885-0242ac150005,86c00515-1c2c-468c-811d-a22696074db7,Apply knowledge of cause-and-effect relationships to predict outcomes of similar events,ai_generated
03e380e0-b2f6-11e9-81d0-0242ac150005,bcd760b6-3054-4535-854d-e7360bd8ae9f,Identify the direction and relative strength of pushes and pulls acting on an object,ai_generated
03e380e0-b2f6-11e9-81d0-0242ac150005,936d4871-8b74-46e3-9886-1b219eda4de5,Compare the effects of forces of different strengths on the motion of an object,ai_generated
03e380e0-b2f6-11e9-81d0-0242ac150005,0e451673-532a-4902-8322-048ec1874fb1,Explain how the direction of a push or pull influences the direction of an object's motion,ai_generated
03e3f958-b2f6-11e9-8fee-0242ac150005,def059e4-f4a3-4a13-b282-205d4d387cc8,Interpret rock strata sequences to establish the relative ages of geological events,ai_generated
03e3f958-b2f6-11e9-8fee-0242ac150005,45fa2eb0-66f1-4444-bfe9-64ba4206442a,Explain how the fossil record embedded in rock layers provides evidence of Earth's biological history,ai_generated
03e3f958-b2f6-11e9-8fee-0242ac150005,201aa4c6-57ec-43b1-92c7-7e41e198f9d5,Distinguish between relative dating and absolute dating methods for determining geological age,ai_generated
03e3f958-b2f6-11e9-8fee-0242ac150005,da2f3c39-79d1-4aeb-8159-de03758d8d69,Use the geologic time scale to organize major events in Earth's history in chronological order,ai_generated
03e33fb8-b2f6-11e9-b9ca-0242ac150005,791fb72c-ad7d-4278-b670-1fc006d3adcf,"Compare the merits and limitations of two competing models of the same tool, process, or system",ai_generated
03e33fb8-b2f6-11e9-b9ca-0242ac150005,f3788b1e-05e2-4c36-ab91-1bafeaf58b70,Evaluate how well each of two models fits available evidence or specified design criteria,ai_generated
03e33fb8-b2f6-11e9-b9ca-0242ac150005,dfd2f8fa-aac4-4fe6-ba05-5bff2de438e5,Select or revise a model based on which best represents the evidence or meets design requirements,ai_generated
03e33fb8-b2f6-11e9-b9ca-0242ac150005,d559a8c3-ba99-4c18-bcc1-3baf9d2a86c1,Justify the choice of one model over another using explicit criteria grounded in evidence,ai_generated
03e2c1aa-b2f6-11e9-b1b0-0242ac150005,0827e6bd-1a73-4e57-97cc-fe5522b97715,Construct an argument that kinetic energy changes in an object indicate energy transfer to or from that object,ai_generated
03e2c1aa-b2f6-11e9-b1b0-0242ac150005,f8b54fdd-3563-4029-8d30-f9355486b2e6,Use evidence of speed and mass changes to support claims about energy transfer,ai_generated
03e2c1aa-b2f6-11e9-b1b0-0242ac150005,d1497bd3-4f0d-4448-9d47-803f5b68bb10,Identify the direction of energy transfer based on whether an object's kinetic energy increases or decreases,ai_generated
03e2c1aa-b2f6-11e9-b1b0-0242ac150005,6ab40cb1-00c6-4aba-97a6-6b3fc7eee0a2,Present a scientific argument connecting observed changes in motion to the principle of energy conservation,ai_generated
03e2fe68-b2f6-11e9-9221-0242ac150005,7e05b45e-be34-432f-9421-10661c9e1d02,Evaluate evidence that changing environmental conditions can increase the population size of certain species,ai_generated
03e2fe68-b2f6-11e9-9221-0242ac150005,f3eef223-7d9e-4a0d-b399-f76cb34c517e,Evaluate evidence that changing environmental conditions can drive the emergence of new species over time,ai_generated
03e2fe68-b2f6-11e9-9221-0242ac150005,656d76db-7265-46e6-a252-73f21bcf3098,Evaluate evidence that changing environmental conditions can lead to the extinction of species,ai_generated
03e2fe68-b2f6-11e9-9221-0242ac150005,606272ee-5682-41b8-a57d-07b627c3844e,Analyze how natural selection operating under new environmental conditions affects species survival and diversification,ai_generated
03e2fe68-b2f6-11e9-9221-0242ac150005,6020ddfe-79c6-4521-bba5-900e415b4661,Compare multiple lines of evidence to assess the strength of claims about environmental change and species outcomes,ai_generated
03e49548-b2f6-11e9-b3cc-0242ac150005,50d96dff-9f63-4dcc-85af-1ba1b7542313,Define a system by identifying its component parts and the relationships among them,ai_generated
03e49548-b2f6-11e9-b3cc-0242ac150005,62111f40-e5ef-4c6d-928f-99d7885c0f53,Explain how a system as a whole can perform functions that its individual components cannot perform alone,ai_generated
03e49548-b2f6-11e9-b3cc-0242ac150005,c428489e-a2c5-4111-a70f-a578fdff6b48,"Identify inputs, outputs, and processes within a described natural or designed system",ai_generated
03e49548-b2f6-11e9-b3cc-0242ac150005,d985b461-baf1-41e7-b8f8-ab6d9e053935,Analyze how a change in one component of a system affects the functioning of the whole system,ai_generated
03e45b32-b2f6-11e9-9f7b-0242ac150005,f2536636-793e-4729-af59-23fd3869f15f,Identify and specify measurable criteria that a successful solution to a complex real-world problem must meet,ai_generated
03e45b32-b2f6-11e9-9f7b-0242ac150005,24f87f1b-42cc-4857-9393-2fc026eaafe5,Identify constraints that limit the possible solutions to a complex real-world problem,ai_generated
03e45b32-b2f6-11e9-9f7b-0242ac150005,38270b9f-ec87-4033-b76c-2f22602715a6,Analyze a real-world problem to prioritize competing criteria and constraints for solution design,ai_generated
03e45b32-b2f6-11e9-9f7b-0242ac150005,3e3ee4f9-9b25-488b-a3a2-642b7bb3cca3,Evaluate proposed solutions against specified criteria and constraints to determine feasibility,ai_generated
03e3e080-b2f6-11e9-8310-0242ac150005,67393085-389f-4e23-8253-fdffb388ca1e,Compare anatomical structures across living organisms to identify similarities and differences,ai_generated
03e3e080-b2f6-11e9-8310-0242ac150005,4ad1c506-2a2b-4a19-be0a-6ab995fdab62,Analyze anatomical similarities between living organisms and fossil organisms to infer evolutionary relationships,ai_generated
03e3e080-b2f6-11e9-8310-0242ac150005,02fc558d-141a-43d7-a970-d475421b1933,Construct an explanation of evolutionary history using anatomical evidence from living and fossil organisms,ai_generated
03e3e080-b2f6-11e9-8310-0242ac150005,2695b690-05d7-4162-bbee-403d52eb2225,Interpret anatomical homologies and analogies as evidence for lines of evolutionary descent,ai_generated
03e47266-b2f6-11e9-a72d-0242ac150005,a35d81f0-1a2e-4247-b3a2-5e3843efe0c6,"Calculate mean, median, and mode to summarize and characterize a scientific dataset",ai_generated
03e47266-b2f6-11e9-a72d-0242ac150005,63299dde-079a-4d6a-bb1d-f24b1955a1b0,Interpret measures of variability to describe the spread of data in a scientific investigation,ai_generated
03e47266-b2f6-11e9-a72d-0242ac150005,a58a6fc4-abd0-4fd0-acdb-8cb9fd95249e,Apply probability concepts to evaluate the likelihood of observed outcomes in scientific data,ai_generated
03e47266-b2f6-11e9-a72d-0242ac150005,c5dea554-d8b9-4574-b36c-65ae51ce69e4,Use digital tools to analyze and visualize statistical patterns in scientific datasets,ai_generated
03e47266-b2f6-11e9-a72d-0242ac150005,45d3d619-bcf1-4963-9a24-f957455c7281,Compare datasets using statistical measures to draw evidence-based conclusions about a phenomenon,ai_generated
03e2fb52-b2f6-11e9-91e6-0242ac150005,9e6212e7-94ab-44d6-a7ab-53ba80ebcce0,Identify multiple independent lines of empirical evidence that support the theory of biological evolution,ai_generated
03e2fb52-b2f6-11e9-91e6-0242ac150005,7f68d688-0244-4b50-8448-11f839f1d391,"Explain how fossil, genetic, anatomical, and biogeographical evidence collectively support common ancestry",ai_generated
03e2fb52-b2f6-11e9-91e6-0242ac150005,1938e7f3-b69a-427a-a143-3217d752c7c7,Communicate how molecular and genomic data provide evidence for evolutionary relationships among organisms,ai_generated
03e2fb52-b2f6-11e9-91e6-0242ac150005,3580ff20-f3de-4636-a9f7-6e775f017472,Construct a scientific argument connecting specific empirical evidence to the claim of common ancestry,ai_generated
03e3bbdc-b2f6-11e9-acda-0242ac150005,e72bc7cd-9e29-4cee-8422-f372ec997443,"Identify and describe multiple reproductive strategies used by plants, including sexual and asexual reproduction",ai_generated
03e3bbdc-b2f6-11e9-acda-0242ac150005,6c5736f0-d77b-4207-8bba-926b0fcded9f,"Explain how specialized plant structures such as flowers, fruits, and seeds facilitate reproduction",ai_generated
03e3bbdc-b2f6-11e9-acda-0242ac150005,5bec5378-26f0-48ee-b007-a94dc53e6941,Describe how animal behaviors such as pollination and seed dispersal contribute to plant reproduction,ai_generated
03e3bbdc-b2f6-11e9-acda-0242ac150005,ead79125-7f64-428d-b1b0-f99709718d3e,Analyze the relationship between a plant's specialized reproductive features and the animal behaviors they depend on,ai_generated
03e3d5fe-b2f6-11e9-948d-0242ac150005,8ce6e258-0ddb-4338-8589-31b486d8dff1,Identify traits in offspring that are inherited from parent organisms,ai_generated
03e3d5fe-b2f6-11e9-948d-0242ac150005,1688b6d5-ca9e-4f92-8476-a292980b9c19,Distinguish between traits that are inherited and traits that result from environmental influences,ai_generated
03e3d5fe-b2f6-11e9-948d-0242ac150005,3cdf245e-2e61-4c86-bd44-9e04c862adfe,Explain how offspring of the same parents can share some but not all inherited characteristics,ai_generated
03e3d5fe-b2f6-11e9-948d-0242ac150005,6d2b8dfd-043a-4641-bdfa-b0d184078e8f,Compare inherited traits across generations to identify patterns of heredity,ai_generated
03e4a646-b2f6-11e9-b896-0242ac150005,785210ec-2d44-454b-b693-5f9f4eb1fbb7,Examine the properties of materials to determine their suitability for use in a specific structure or system,ai_generated
03e4a646-b2f6-11e9-b896-0242ac150005,da578aea-6dc4-48f7-9b53-f5140f019f61,Analyze the structural components of a system to understand how their design supports its function,ai_generated
03e4a646-b2f6-11e9-b896-0242ac150005,7fcf005d-cb36-45aa-be65-d24c70461be5,Evaluate how the connections between components of a system affect its overall performance,ai_generated
03e4a646-b2f6-11e9-b896-0242ac150005,faeb525c-9022-4630-a97c-c73458c3a19a,Investigate how material properties and component structure can be modified to solve a design problem,ai_generated
03e41244-b2f6-11e9-b400-0242ac150005,c36dd46d-7d5e-4cf7-aefe-baea564c021d,"Identify specific resources—water, air, and land materials—that living things require for survival",ai_generated
03e41244-b2f6-11e9-b400-0242ac150005,6d17eafe-ff5d-4707-8058-93c699b7d70a,Explain how organisms depend on their environment to supply the resources they need to live,ai_generated
03e41244-b2f6-11e9-b400-0242ac150005,25cb67ee-d4e1-4359-a340-cae88efa7f02,Identify natural resources that humans use and describe how those resources support human activities,ai_generated
03e41244-b2f6-11e9-b400-0242ac150005,2ae20c8c-346e-43ef-86bd-f64e914aeef2,Analyze how the availability of resources in a habitat determines which organisms can live there,ai_generated
03e2c498-b2f6-11e9-94b2-0242ac150005,6ccfb8e1-b49b-4ee8-9319-4ae718887bd2,Plan and conduct an investigation using microscopy to observe cells in living organisms,ai_generated
03e2c498-b2f6-11e9-94b2-0242ac150005,dbd59c8c-7acb-46b1-883d-ca8d0c3945ed,Identify evidence that unicellular organisms consist of a single cell that carries out all life functions,ai_generated
03e2c498-b2f6-11e9-94b2-0242ac150005,27f12d76-3ad0-471c-a478-46015e3b6ce2,Identify evidence that multicellular organisms are composed of many different types of cells,ai_generated
03e2c498-b2f6-11e9-94b2-0242ac150005,e3845f54-380b-4d05-89af-30f364e4f264,Interpret observational data from an investigation to support the claim that all living things are made of cells,ai_generated
03e3fd18-b2f6-11e9-b994-0242ac150005,b552b09c-beff-446a-8292-f961663562af,"Identify and describe Earth's four major systems: geosphere, hydrosphere, atmosphere, and biosphere",ai_generated
03e3fd18-b2f6-11e9-b994-0242ac150005,96b8fc9f-c1ee-41b4-b134-3b321909968c,Explain how interactions among Earth's major systems shape surface materials and geological processes,ai_generated
03e3fd18-b2f6-11e9-b994-0242ac150005,4055810b-c6b5-4f9c-865c-24593cc7348a,"Analyze how the ocean influences climate, landforms, and ecosystems as part of Earth's interacting systems",ai_generated
03e3fd18-b2f6-11e9-b994-0242ac150005,5bb51d96-8898-4295-904f-8179c847a9c8,Describe how atmospheric interactions with landforms produce observable patterns of weather,ai_generated
03e3fd18-b2f6-11e9-b994-0242ac150005,7d224bcd-9db6-4996-a156-66e05b86bf3f,Construct an explanation of how a change in one of Earth's major systems affects one or more other systems,ai_generated
03e3ed32-b2f6-11e9-a865-0242ac150005,f37045bc-dc48-4f8a-a037-52b15751de0d,Distinguish between speciation and extinction as opposing processes affecting biodiversity,ai_generated
03e3ed32-b2f6-11e9-a865-0242ac150005,372ea3a4-f605-41af-a3bb-8fcbfa1f39a3,Explain how the formation of new species increases overall biodiversity in an ecosystem,ai_generated
03e3ed32-b2f6-11e9-a865-0242ac150005,273f6b80-f792-4584-a370-8650916570ed,Identify factors that contribute to species extinction and the resulting decrease in biodiversity,ai_generated
03e3ed32-b2f6-11e9-a865-0242ac150005,347d80bb-fcdf-4dca-9ba3-1b10c7d46bb5,Analyze how rates of speciation and extinction interact to determine net changes in biodiversity over time,ai_generated
03e34f62-b2f6-11e9-b71b-0242ac150005,1e58b97e-9c44-4823-8b11-6fcb18b5e72d,Identify scientific principles and empirical evidence relevant to evaluating a design solution,ai_generated
03e34f62-b2f6-11e9-b71b-0242ac150005,2e4fed5f-a5a4-49b0-993b-f91eee2ab0a6,"Compare competing design solutions against specified criteria including economic, societal, and environmental factors",ai_generated
03e34f62-b2f6-11e9-b71b-0242ac150005,e0ab272a-69db-4efc-b241-6ea51b30edc4,Evaluate trade-offs among competing design solutions using logical arguments and evidence,ai_generated
03e34f62-b2f6-11e9-b71b-0242ac150005,682b5796-5945-4aa3-8386-c65a3e6a5aa5,Justify selection of a preferred design solution based on how well it meets criteria and constraints,ai_generated
03e2ca6a-b2f6-11e9-9cfa-0242ac150005,503d8bdf-22db-4c43-86fd-21e7cdb278f0,Identify recurring patterns of interactions among organisms across different ecosystem types,ai_generated
03e2ca6a-b2f6-11e9-9cfa-0242ac150005,0e3e94c0-2dfa-4386-940e-f48d241285c1,"Explain how predator-prey, competition, and symbiotic relationships produce predictable patterns across ecosystems",ai_generated
03e2ca6a-b2f6-11e9-9cfa-0242ac150005,8ee9f9d2-fde7-49a3-a313-93ee56292eb4,Construct an explanation using evidence to predict how a change in one population affects others across ecosystems,ai_generated
03e2ca6a-b2f6-11e9-9cfa-0242ac150005,2ccd712b-fbfb-4212-b763-fd636301c8ff,Apply knowledge of biotic and abiotic factors to predict organism interaction patterns in a new ecosystem context,ai_generated
03e276dc-b2f6-11e9-9278-0242ac150005,944a5a70-42ea-4ad0-bab3-220caed366f1,"Identify the basic needs of plants, animals, and humans that must be met by their environment",ai_generated
03e276dc-b2f6-11e9-9278-0242ac150005,a24aa7de-8e9a-41a3-806f-f26f0f6ac74d,Use a model to represent how a specific organism's needs are met by the place it lives,ai_generated
03e276dc-b2f6-11e9-9278-0242ac150005,8c555c56-ed14-46fa-96a7-03621289568a,Compare the environmental needs of different organisms and the habitats that satisfy those needs,ai_generated
03e276dc-b2f6-11e9-9278-0242ac150005,34598a1e-14b8-4a76-8321-9d31aab4ccd9,Explain why different organisms live in different places based on their specific needs,ai_generated
03e27330-b2f6-11e9-846c-0242ac150005,2378570c-09bb-490f-aadb-085cf9a3019b,Observe and describe differences in temperature between sunlit and shaded areas on Earth's surface,ai_generated
03e27330-b2f6-11e9-846c-0242ac150005,a8ac80bd-2121-492a-90e7-dc1b0568bb8b,Identify materials on Earth's surface that are warmed by sunlight through direct observation,ai_generated
03e27330-b2f6-11e9-846c-0242ac150005,e0dba48e-8049-4d24-96f4-cf396f0dbb51,Compare the effect of sunlight on different surface materials using observational evidence,ai_generated
03e47a18-b2f6-11e9-8504-0242ac150005,2ac52c54-da5b-4dca-a5f4-f0b96bdaf101,Define an algorithm as a series of ordered steps designed to solve a problem,ai_generated
03e47a18-b2f6-11e9-8504-0242ac150005,985ad98c-02b9-4773-aafb-824a31c427a9,Construct a step-by-step algorithm to solve a clearly defined problem,ai_generated
03e47a18-b2f6-11e9-8504-0242ac150005,a8f97105-3d70-4fe7-985a-eaf3543f266e,Identify and correct logical errors in a given algorithm that prevent it from solving the intended problem,ai_generated
03e47a18-b2f6-11e9-8504-0242ac150005,e30dcf9d-4e06-4ff0-9c7c-9c9f47add0bb,Evaluate whether an algorithm produces the correct solution by tracing through its steps sequentially,ai_generated
03e2d62c-b2f6-11e9-8f1b-0242ac150005,21962f57-9c92-439d-8d95-5c1c66c9cf7d,"Identify geoscience processes such as erosion, weathering, and tectonic activity that change Earth's surface",ai_generated
03e2d62c-b2f6-11e9-8f1b-0242ac150005,23ae03f6-8c5f-4ab7-a272-d28924d8047b,Explain how the same geoscience process can produce different outcomes at varying time and spatial scales,ai_generated
03e2d62c-b2f6-11e9-8f1b-0242ac150005,00cf61f9-2c9b-4f08-90d2-82fb2b50009e,Construct an explanation using evidence for how a specific geoscience process has altered a region's surface over time,ai_generated
03e2d62c-b2f6-11e9-8f1b-0242ac150005,3f3263e7-587d-42fb-8bfb-3d02c2519204,"Analyze evidence from rock strata, landforms, or fossils to determine which geoscience processes shaped a landscape",ai_generated
03e43080-b2f6-11e9-9f18-0242ac150005,5f22df72-016d-45c7-b5ea-f605ae50141d,Explain why a classification or explanation that works at one scale may be insufficient at a different scale,ai_generated
03e43080-b2f6-11e9-9f18-0242ac150005,153fda0a-5893-4203-976c-7ffa5ce56092,Identify examples where new information from a smaller or larger scale requires revision of a scientific explanation,ai_generated
03e43080-b2f6-11e9-9f18-0242ac150005,a4dbc1f1-4bfb-4700-ac7e-ef3f3562a729,Analyze how introducing data from a different scale challenges or refines an existing scientific model,ai_generated
03e43080-b2f6-11e9-9f18-0242ac150005,51da3ab8-b3ca-48cf-81db-8f617eeb857e,Construct an argument for why scientific investigations must consider multiple scales to produce valid explanations,ai_generated
03e51aea-b2f6-11e9-a052-0242ac150005,02d8c70c-8ad5-4422-805c-42fb8c312f78,"Explain how computer simulations are used to model interactions among the ocean, atmosphere, and biosphere",ai_generated
03e51aea-b2f6-11e9-a052-0242ac150005,d866e597-c89b-4aaa-95ff-5848aea4ea16,"Identify ways human activities modify the ocean, atmosphere, or biosphere based on simulation and study evidence",ai_generated
